id	text	count
Ce1.6CVT-Luxury-2WD 26011	Ce1.6CVT-Luxury-2WD ILSA::Tiggo_3 Luxury CVT	1
Ci1CH5CLKBM6DB9TC3 29358	Ci1CH5CLKBM6DB9TC3 AS::Grand_C4_Picasso Summer White	2
Ci1CH5CLKBM6DB9TC3 29358	Ci1CH5CLKBM6DB9TC3 ILSA::C4_Grand_Picasso Winter White HDi 115 MT	2
Ci1CH5CLKKDQDB9SC3 25723	Ci1CH5CLKKDQDB9SC3 AS::C4_Picasso Live BlueHDi	1
Ci1CH5CLKKDQDB9SC3 25723	Ci1CH5CLKKDQDB9SC3 ILSA::C4_Grand_Picasso Winter White BlueHDi 120 AT	1
Ci1CH5CLKKDQDB9SC3 29359	Ci1CH5CLKKDQDB9SC3 AS::Grand_C4_Picasso Summer White	1
Ci1CH5CLKKDQDB9SC3 29359	Ci1CH5CLKKDQDB9SC3 ILSA::C4_Grand_Picasso Winter White BlueHDi 120 AT	1
Ci1CW8AFNBF5D0A020 28398	Ci1CW8AFNBF5D0A020 AS::C3_Aircross Shine HDi	7
Ci1CW8AFNBF5D0A020 28398	Ci1CW8AFNBF5D0A020 ILSA::C3_Aircross Shine HDi 92 5MT	7
Cr55-459-713-0 26866	Cr55-459-713-0 AS::Pacifica Limited Platinum	4
Cr55-459-713-0 26866	Cr55-459-713-0 ILSA::Pacifica Limited Platinum 3.6 9AT	4
Cr55-459-713-1 26866	Cr55-459-713-1 AS::Pacifica Limited Platinum	7
Cr55-459-713-1 26866	Cr55-459-713-1 ILSA::Pacifica Limited Platinum 3.6 9AT	7
DtBM5ALBFBD1EQAA---- 26870	DtBM5ALBFBD1EQAA---- AS::on-DO Trust	15
DtBM5ALBFBD1EQAA---- 26870	DtBM5ALBFBD1EQAA---- ILSA::on-DO 1.6 106 hp 5MT Trust II	15
DtBM5ALBFBD1EQAA---- 26871	DtBM5ALBFBD1EQAA---- AS::on-DO Trust	15
DtBM5ALBFBD1EQAA---- 26871	DtBM5ALBFBD1EQAA---- ILSA::on-DO 1.6 106 hp 5MT Trust II	15
DtBM5ALBFBD1EQAA---- 27299	DtBM5ALBFBD1EQAA---- AS::on-DO Trust III 	15
DtBM5ALBFBD1EQAA---- 27299	DtBM5ALBFBD1EQAA---- ILSA::on-DO 1.6 106 hp 5MT Trust II	15
DtBM5ALBFBD1EQAAA--- 26870	DtBM5ALBFBD1EQAAA--- AS::on-DO Trust	16
DtBM5ALBFBD1EQAAA--- 26870	DtBM5ALBFBD1EQAAA--- ILSA::on-DO 1.6 106 hp 5MT Trust III	16
DtBM5ALBFBD1EQAAA--- 26871	DtBM5ALBFBD1EQAAA--- AS::on-DO Trust	16
DtBM5ALBFBD1EQAAA--- 26871	DtBM5ALBFBD1EQAAA--- ILSA::on-DO 1.6 106 hp 5MT Trust III	16
DtBM5ALBFBD1EQAAA--- 27299	DtBM5ALBFBD1EQAAA--- AS::on-DO Trust III 	16
DtBM5ALBFBD1EQAAA--- 27299	DtBM5ALBFBD1EQAAA--- ILSA::on-DO 1.6 106 hp 5MT Trust III	16
DtBM5ALCFBD1EQA--ABB 26872	DtBM5ALCFBD1EQA--ABB AS::on-DO Dream	7
DtBM5ALCFBD1EQA--ABB 26872	DtBM5ALCFBD1EQA--ABB ILSA::on-DO 1.6 106 hp 5MT Dream I	7
DtBM5ALCFBD1EQA--ABB 26873	DtBM5ALCFBD1EQA--ABB AS::on-DO Dream	7
DtBM5ALCFBD1EQA--ABB 26873	DtBM5ALCFBD1EQA--ABB ILSA::on-DO 1.6 106 hp 5MT Dream I	7
DtBM5ALCFBD1EQABBCCC 26872	DtBM5ALCFBD1EQABBCCC AS::on-DO Dream	1
DtBM5ALCFBD1EQABBCCC 26872	DtBM5ALCFBD1EQABBCCC ILSA::on-DO 1.6 106 hp 5MT Dream II	1
DtBM5ALCFBD1EQABBCCC 26873	DtBM5ALCFBD1EQABBCCC AS::on-DO Dream	1
DtBM5ALCFBD1EQABBCCC 26873	DtBM5ALCFBD1EQABBCCC ILSA::on-DO 1.6 106 hp 5MT Dream II	1
DtFM5ALBFBD1EQAAA--- 26867	DtFM5ALBFBD1EQAAA--- AS::mi-DO Trust	1
DtFM5ALBFBD1EQAAA--- 26867	DtFM5ALBFBD1EQAAA--- ILSA::mi-DO 1.6 106 hp 5MT Trust III	1
DtFM5ALCFBD1EQA--A-B 26868	DtFM5ALCFBD1EQA--A-B AS::mi-DO Dream	1
DtFM5ALCFBD1EQA--A-B 26868	DtFM5ALCFBD1EQA--A-B ILSA::mi-DO 1.6 106 hp 5MT Dream I	1
DtFM5ALCFBD1EQA--A-B 26869	DtFM5ALCFBD1EQA--A-B AS::mi-DO Dream	1
DtFM5ALCFBD1EQA--A-B 26869	DtFM5ALCFBD1EQA--A-B ILSA::mi-DO 1.6 106 hp 5MT Dream I	1
DtFM5ALCFBD1EQA-BAAC 26868	DtFM5ALCFBD1EQA-BAAC AS::mi-DO Dream	1
DtFM5ALCFBD1EQA-BAAC 26868	DtFM5ALCFBD1EQA-BAAC ILSA::mi-DO 1.6 106 hp 5MT Dream II	1
DtFM5ALCFBD1EQA-BAAC 26869	DtFM5ALCFBD1EQA-BAAC AS::mi-DO Dream	1
DtFM5ALCFBD1EQA-BAAC 26869	DtFM5ALCFBD1EQA-BAAC ILSA::mi-DO 1.6 106 hp 5MT Dream II	1
FoL4X6 3196	FoL4X6 AS::Focus SYNC Edition	25
FoL4X6 3196	FoL4X6 ILSA::Focus_Sedan Special Edition 1.6 105hp 6AT PowerShift	25
FoL5X7 3198	FoL5X7 AS::Focus SYNC Edition	22
FoL5X7 3198	FoL5X7 ILSA::Focus_Hatchback Special Edition 1.6 105hp 6AT PowerShift	22
FoL6X7 3197	FoL6X7 AS::Focus SYNC Edition	6
FoL6X7 3197	FoL6X7 ILSA::Focus_Wagon Special Edition 1.6 105hp 6AT PowerShift	6
Ja5000360518 28869	Ja5000360518 AS::E-Pace SE	2
Ja5000360518 28869	Ja5000360518 ILSA::E-PACE 2.0 249PS SE	2
Ja5000360518 28870	Ja5000360518 AS::E-Pace HSE	2
Ja5000360518 28870	Ja5000360518 ILSA::E-PACE 2.0 249PS SE	2
Ja5000360518 28872	Ja5000360518 AS::E-Pace R-Dynamic SE	2
Ja5000360518 28872	Ja5000360518 ILSA::E-PACE 2.0 249PS SE	2
Ja5000360518 28873	Ja5000360518 AS::E-Pace R-Dynamic HSE	2
Ja5000360518 28873	Ja5000360518 ILSA::E-PACE 2.0 249PS SE	2
Ja5000360522 28869	Ja5000360522 AS::E-Pace SE	4
Ja5000360522 28869	Ja5000360522 ILSA::E-PACE 2.0 249PS R-Dynamic SE	4
Ja5000360522 28870	Ja5000360522 AS::E-Pace HSE	4
Ja5000360522 28870	Ja5000360522 ILSA::E-PACE 2.0 249PS R-Dynamic SE	4
Ja5000360522 28872	Ja5000360522 AS::E-Pace R-Dynamic SE	4
Ja5000360522 28872	Ja5000360522 ILSA::E-PACE 2.0 249PS R-Dynamic SE	4
Ja5000360522 28873	Ja5000360522 AS::E-Pace R-Dynamic HSE	4
Ja5000360522 28873	Ja5000360522 ILSA::E-PACE 2.0 249PS R-Dynamic SE	4
Ja5000382778 26630	Ja5000382778 AS::F-Pace Portfolio	3
Ja5000382778 26630	Ja5000382778 ILSA::F-PACE 2.0 300PS Portfolio AWD	3
Ja5000395082 20500	Ja5000395082 AS::XE R-Sport	2
Ja5000395082 20500	Ja5000395082 ILSA::XE 2.0D 180PS R-Sport AWD	2
Ja5000395084 29854	Ja5000395084 AS::XE Landmark Edition	1
Ja5000395084 29854	Ja5000395084 ILSA::XE 2.0D 180PS Landmark Edition AWD	1
Ja5000403968 29858	Ja5000403968 AS::XF Prestige	4
Ja5000403968 29858	Ja5000403968 ILSA::XF 2.0 249PS Prestige AWD	4
Ja5000403969 26193	Ja5000403969 AS::XF R-Sport	2
Ja5000403969 26193	Ja5000403969 ILSA::XF 2.0 249PS R-Sport AWD	2
Ja5000403969 29859	Ja5000403969 AS::XF R-Sport	2
Ja5000403969 29859	Ja5000403969 ILSA::XF 2.0 249PS R-Sport AWD	2
Ja5000408024 26034	Ja5000408024 AS::F-Type F-Type	2
Ja5000408024 26034	Ja5000408024 ILSA::F-TYPE 3.0 380 PS Coupe AWD	2
Ja5000408025 26034	Ja5000408025 AS::F-Type F-Type	1
Ja5000408025 26034	Ja5000408025 ILSA::F-TYPE 3.0 380 PS Coupe R-Dynamic AWD	1
Ja5000408039 26026	Ja5000408039 AS::F-Type F-Type	1
Ja5000408039 26026	Ja5000408039 ILSA::F-TYPE 3.0 380 PS Convertible R-Dynamic AWD	1
Ja5000410973 29855	Ja5000410973 AS::XE R-Sport	5
Ja5000410973 29855	Ja5000410973 ILSA::XE 2.0 249PS R-Sport AWD	5
Ja5000412205 28856	Ja5000412205 AS::E-Pace R-Dynamic SE	4
Ja5000412205 28856	Ja5000412205 ILSA::E-PACE 2.0D 150PS R-Dynamic S	4
Ja5000412210 28859	Ja5000412210 AS::E-Pace SE	1
Ja5000412210 28859	Ja5000412210 ILSA::E-PACE 2.0D 180PS SE	1
Ja5000412210 28860	Ja5000412210 AS::E-Pace HSE	1
Ja5000412210 28860	Ja5000412210 ILSA::E-PACE 2.0D 180PS SE	1
Ja5000412210 28862	Ja5000412210 AS::E-Pace R-Dynamic SE	1
Ja5000412210 28862	Ja5000412210 ILSA::E-PACE 2.0D 180PS SE	1
Ja5000412210 28863	Ja5000412210 AS::E-Pace R-Dynamic HSE	1
Ja5000412210 28863	Ja5000412210 ILSA::E-PACE 2.0D 180PS SE	1
Ja5000412213 28862	Ja5000412213 AS::E-Pace R-Dynamic SE	4
Ja5000412213 28862	Ja5000412213 ILSA::E-PACE 2.0D 180PS R-Dynamic S	4
Ja5000412213 28863	Ja5000412213 AS::E-Pace R-Dynamic HSE	4
Ja5000412213 28863	Ja5000412213 ILSA::E-PACE 2.0D 180PS R-Dynamic S	4
Ja5000412214 28859	Ja5000412214 AS::E-Pace SE	2
Ja5000412214 28859	Ja5000412214 ILSA::E-PACE 2.0D 180PS R-Dynamic SE	2
Ja5000412214 28860	Ja5000412214 AS::E-Pace HSE	2
Ja5000412214 28860	Ja5000412214 ILSA::E-PACE 2.0D 180PS R-Dynamic SE	2
Ja5000412214 28862	Ja5000412214 AS::E-Pace R-Dynamic SE	2
Ja5000412214 28862	Ja5000412214 ILSA::E-PACE 2.0D 180PS R-Dynamic SE	2
Ja5000412214 28863	Ja5000412214 AS::E-Pace R-Dynamic HSE	2
Ja5000412214 28863	Ja5000412214 ILSA::E-PACE 2.0D 180PS R-Dynamic SE	2
Ja5000412220 28866	Ja5000412220 AS::E-Pace R-Dynamic SE	1
Ja5000412220 28866	Ja5000412220 ILSA::E-PACE 2.0D 240PS R-Dynamic S	1
Ja5000412220 28867	Ja5000412220 AS::E-Pace R-Dynamic HSE	1
Ja5000412220 28867	Ja5000412220 ILSA::E-PACE 2.0D 240PS R-Dynamic S	1
Ja5000412221 28866	Ja5000412221 AS::E-Pace R-Dynamic SE	1
Ja5000412221 28866	Ja5000412221 ILSA::E-PACE 2.0D 240PS R-Dynamic SE	1
Ja5000412221 28867	Ja5000412221 AS::E-Pace R-Dynamic HSE	1
Ja5000412221 28867	Ja5000412221 ILSA::E-PACE 2.0D 240PS R-Dynamic SE	1
Ja5000412234 28872	Ja5000412234 AS::E-Pace R-Dynamic SE	3
Ja5000412234 28872	Ja5000412234 ILSA::E-PACE 2.0 249PS R-Dynamic S	3
Ja5000412234 28873	Ja5000412234 AS::E-Pace R-Dynamic HSE	3
Ja5000412234 28873	Ja5000412234 ILSA::E-PACE 2.0 249PS R-Dynamic S	3
Ja5000412235 28869	Ja5000412235 AS::E-Pace SE	1
Ja5000412235 28869	Ja5000412235 ILSA::E-PACE 2.0 249PS R-Dynamic SE	1
Ja5000412235 28870	Ja5000412235 AS::E-Pace HSE	1
Ja5000412235 28870	Ja5000412235 ILSA::E-PACE 2.0 249PS R-Dynamic SE	1
Ja5000412235 28872	Ja5000412235 AS::E-Pace R-Dynamic SE	1
Ja5000412235 28872	Ja5000412235 ILSA::E-PACE 2.0 249PS R-Dynamic SE	1
Ja5000412235 28873	Ja5000412235 AS::E-Pace R-Dynamic HSE	1
Ja5000412235 28873	Ja5000412235 ILSA::E-PACE 2.0 249PS R-Dynamic SE	1
Ja5000412239 29865	Ja5000412239 AS::E-Pace Standard	11
Ja5000412239 29865	Ja5000412239 ILSA::E-PACE 2.0 200PS Standard	11
Ja5000412244 29869	Ja5000412244 AS::E-Pace R-Dynamic S	4
Ja5000412244 29869	Ja5000412244 ILSA::E-PACE 2.0 200PS R-Dynamic S	4
Ja5000412244 29870	Ja5000412244 AS::E-Pace R-Dynamic SE	4
Ja5000412244 29870	Ja5000412244 ILSA::E-PACE 2.0 200PS R-Dynamic S	4
Ja5000412244 29871	Ja5000412244 AS::E-Pace R-Dynamic HSE	4
Ja5000412244 29871	Ja5000412244 ILSA::E-PACE 2.0 200PS R-Dynamic S	4
KIA2S6D2A1TGQDG 25983	KIA2S6D2A1TGQDG AS::Ceed Premium 	2
KIA2S6D2A1TGQDG 25983	KIA2S6D2A1TGQDG ILSA::cee'd Premium 1.6 6DCT	2
KIA2S6D2A1TGQDG 4495	KIA2S6D2A1TGQDG AS::Ceed Premium	2
KIA2S6D2A1TGQDG 4495	KIA2S6D2A1TGQDG ILSA::cee'd Premium 1.6 6DCT	2
KIJ7S6K4G1UD276 29372	KIJ7S6K4G1UD276 AS::Ceed Premium+	108
KIJ7S6K4G1UD276 29372	KIJ7S6K4G1UD276 ILSA::Ceed Premium+ 1.4 T-GDI 7DCT	108
KIJ7S6K4G1UD687 29370	KIJ7S6K4G1UD687 AS::Ceed Prestige	78
KIJ7S6K4G1UD687 29370	KIJ7S6K4G1UD687 ILSA::Ceed Prestige 1.4 T-GDI 7DCT	78
KIJ7S6K4G1UD689 29371	KIJ7S6K4G1UD689 AS::Ceed Premium	62
KIJ7S6K4G1UD689 29371	KIJ7S6K4G1UD689 ILSA::Ceed Premium 1.4 T-GDI 7DCT	62
KIJ7S6K4G1UD741 29363	KIJ7S6K4G1UD741 AS::Ceed Luxe	64
KIJ7S6K4G1UD741 29363	KIJ7S6K4G1UD741 ILSA::Ceed Luxe 1.4 T-GDI 7DCT	64
La219015124M 28306	La219015124M AS::Granta Comfort/Multimedia Glonass	1
La219015124M 28306	La219015124M ILSA::Granta_седан Comfort City Glonass 1.6 87hp 5MT	1
LaGFLA151010 20411	LaGFLA151010 AS::Vesta Comfort Optima	1
LaGFLA151010 20411	LaGFLA151010 ILSA::Vesta_CNG Comfort 1.6 106hp 5MT	1
LeMZAA10L-AWXBBW0Q 30774	LeMZAA10L-AWXBBW0Q AS::UX_200 F Sport	27
LeMZAA10L-AWXBBW0Q 30774	LeMZAA10L-AWXBBW0Q ILSA::UX_200 #FSport	27
LeMZAA10L-AWXBBWA1 30772	LeMZAA10L-AWXBBWA1 AS::UX_200 Live	3
LeMZAA10L-AWXBBWA1 30772	LeMZAA10L-AWXBBWA1 ILSA::UX_200 #live	3
LeMZAA10L-AWXBBWDR 30773	LeMZAA10L-AWXBBWDR AS::UX_200 Enjoy	15
LeMZAA10L-AWXBBWDR 30773	LeMZAA10L-AWXBBWDR ILSA::UX_200 #enjoy	15
LeMZAA10L-AWXBBWR4 30775	LeMZAA10L-AWXBBWR4 AS::UX_200 Discover	20
LeMZAA10L-AWXBBWR4 30775	LeMZAA10L-AWXBBWR4 ILSA::UX_200 #discover	20
LfMur1.8MT 26551	LfMur1.8MT AS::Murman Elegance	3
LfMur1.8MT 26551	LfMur1.8MT ILSA::Murman 1.8 MT	3
LfMur1.8MT 30779	LfMur1.8MT AS::Murman Prestige	3
LfMur1.8MT 30779	LfMur1.8MT ILSA::Murman 1.8 MT	3
LR5000244681 25738	LR5000244681 AS::Range_Rover Autobiography Dynamic V8	2
LR5000244681 25738	LR5000244681 ILSA::Range_Rover LWB V8 S/C 5.0 Autobiography	2
LR5000244681 29253	LR5000244681 AS::Range_Rover Autobiography Dynamic	2
LR5000244681 29253	LR5000244681 ILSA::Range_Rover LWB V8 S/C 5.0 Autobiography	2
LR5000244681 5278	LR5000244681 AS::Range_Rover Autobiography Black V8 S/C L	2
LR5000244681 5278	LR5000244681 ILSA::Range_Rover LWB V8 S/C 5.0 Autobiography	2
LR5000244681 5280	LR5000244681 AS::Range_Rover Autobiography V8 Supercharged L	2
LR5000244681 5280	LR5000244681 ILSA::Range_Rover LWB V8 S/C 5.0 Autobiography	2
LR5000244681 5323	LR5000244681 AS::Range_Rover Autobiography Black V8 S/C	2
LR5000244681 5323	LR5000244681 ILSA::Range_Rover LWB V8 S/C 5.0 Autobiography	2
LR5000244681 5326	LR5000244681 AS::Range_Rover Autobiography V8 Supercharged	2
LR5000244681 5326	LR5000244681 ILSA::Range_Rover LWB V8 S/C 5.0 Autobiography	2
LR5000286844 26398	LR5000286844 AS::Range_Rover SVAutobiography Dynamic	2
LR5000286844 26398	LR5000286844 ILSA::Range_Rover LWB V8 S/C 5.0 SVAutobiography	2
LR5000286844 26404	LR5000286844 AS::Range_Rover SVAutobiography L	2
LR5000286844 26404	LR5000286844 ILSA::Range_Rover LWB V8 S/C 5.0 SVAutobiography	2
LR5000299149 26524	LR5000299149 AS::Range_Rover_Evoque HSE Dynamic	1
LR5000299149 26524	LR5000299149 ILSA::Range_Rover_Evoque_Coupe TD4 180 SE Dynamic	1
LR5000340251 27401	LR5000340251 AS::Range_Rover Autobiography L Si4	2
LR5000340251 27401	LR5000340251 ILSA::Range_Rover Si4 2.0 PHEV Autobiography	2
LR5000340251 28773	LR5000340251 AS::Range_Rover Autobiography Si4	2
LR5000340251 28773	LR5000340251 ILSA::Range_Rover Si4 2.0 PHEV Autobiography	2
LR5000340251 29257	LR5000340251 AS::Range_Rover Autobiography Si4	2
LR5000340251 29257	LR5000340251 ILSA::Range_Rover Si4 2.0 PHEV Autobiography	2
LR5000340251 29849	LR5000340251 AS::Range_Rover Autobiography L Si4 PHEV	2
LR5000340251 29849	LR5000340251 ILSA::Range_Rover Si4 2.0 PHEV Autobiography	2
LR5000340283 27400	LR5000340283 AS::Range_Rover SVAutobiography Dynamic	2
LR5000340283 27400	LR5000340283 ILSA::Range_Rover V8 5.0 S/C SVAutobiography Dynamic	2
LR5000340283 27645	LR5000340283 AS::Range_Rover SVAutobiography L	2
LR5000340283 27645	LR5000340283 ILSA::Range_Rover V8 5.0 S/C SVAutobiography Dynamic	2
LR5000340283 29261	LR5000340283 AS::Range_Rover SVAutobiography L	2
LR5000340283 29261	LR5000340283 ILSA::Range_Rover V8 5.0 S/C SVAutobiography Dynamic	2
LR5000370573 26166	LR5000370573 AS::Velar R-Dynamic D240	4
LR5000370573 26166	LR5000370573 ILSA::Velar 2.0D 240 R-Dynamic SE	4
LR5000370592 26587	LR5000370592 AS::Velar SE P300	1
LR5000370592 26587	LR5000370592 ILSA::Velar 2.0P 300 S	1
LR5000370592 29838	LR5000370592 AS::Velar P300	1
LR5000370592 29838	LR5000370592 ILSA::Velar 2.0P 300 S	1
LR5000370592 29839	LR5000370592 AS::Velar R-Dynamic P300	1
LR5000370592 29839	LR5000370592 ILSA::Velar 2.0P 300 S	1
LR5000389823 27559	LR5000389823 AS::Range_Rover_Sport SVR V8	2
LR5000389823 27559	LR5000389823 ILSA::Range_Rover_Sport V8 S/C 5.0 SVR	2
LR5000398729 26401	LR5000398729 AS::Range_Rover Vogue L	35
LR5000398729 26401	LR5000398729 ILSA::Range_Rover LWB TDV6 3.0 Vogue	35
LR5000398729 29266	LR5000398729 AS::Range_Rover Vogue L	35
LR5000398729 29266	LR5000398729 ILSA::Range_Rover LWB TDV6 3.0 Vogue	35
LR5000398729 5281	LR5000398729 AS::Range_Rover Vogue TDV6 L	35
LR5000398729 5281	LR5000398729 ILSA::Range_Rover LWB TDV6 3.0 Vogue	35
LR5000398733 27401	LR5000398733 AS::Range_Rover Autobiography L Si4	1
LR5000398733 27401	LR5000398733 ILSA::Range_Rover LWB Si4 2.0 PHEV Autobiography	1
LR5000398733 28773	LR5000398733 AS::Range_Rover Autobiography Si4	1
LR5000398733 28773	LR5000398733 ILSA::Range_Rover LWB Si4 2.0 PHEV Autobiography	1
LR5000398733 29257	LR5000398733 AS::Range_Rover Autobiography Si4	1
LR5000398733 29257	LR5000398733 ILSA::Range_Rover LWB Si4 2.0 PHEV Autobiography	1
LR5000398733 29849	LR5000398733 AS::Range_Rover Autobiography L Si4 PHEV	1
LR5000398733 29849	LR5000398733 ILSA::Range_Rover LWB Si4 2.0 PHEV Autobiography	1
LR5000398744 27400	LR5000398744 AS::Range_Rover SVAutobiography Dynamic	3
LR5000398744 27400	LR5000398744 ILSA::Range_Rover LWB V8 5.0 S/C SVAutobiography	3
LR5000398744 27645	LR5000398744 AS::Range_Rover SVAutobiography L	3
LR5000398744 27645	LR5000398744 ILSA::Range_Rover LWB V8 5.0 S/C SVAutobiography	3
LR5000398744 29261	LR5000398744 AS::Range_Rover SVAutobiography L	3
LR5000398744 29261	LR5000398744 ILSA::Range_Rover LWB V8 5.0 S/C SVAutobiography	3
LR5000398750 26400	LR5000398750 AS::Range_Rover Vogue SE L	10
LR5000398750 26400	LR5000398750 ILSA::Range_Rover LWB SDV8 4.4 Vogue SE	10
LR5000398750 29272	LR5000398750 AS::Range_Rover Vogue SE L	10
LR5000398750 29272	LR5000398750 ILSA::Range_Rover LWB SDV8 4.4 Vogue SE	10
LR5000398750 5283	LR5000398750 AS::Range_Rover Vogue SE SDV8 L	10
LR5000398750 5283	LR5000398750 ILSA::Range_Rover LWB SDV8 4.4 Vogue SE	10
LR5000398752 26402	LR5000398752 AS::Range_Rover Autobiography L	1
LR5000398752 26402	LR5000398752 ILSA::Range_Rover LWB SDV8 4.4 SVAutobiography	1
LR5000398752 26403	LR5000398752 AS::Range_Rover SVAutobiography L	1
LR5000398752 26403	LR5000398752 ILSA::Range_Rover LWB SDV8 4.4 SVAutobiography	1
LR5000398752 27644	LR5000398752 AS::Range_Rover SVAutobiography SDV8 L	1
LR5000398752 27644	LR5000398752 ILSA::Range_Rover LWB SDV8 4.4 SVAutobiography	1
LR5000398752 29256	LR5000398752 AS::Range_Rover Autobiography L SDV8	1
LR5000398752 29256	LR5000398752 ILSA::Range_Rover LWB SDV8 4.4 SVAutobiography	1
LR5000398752 29262	LR5000398752 AS::Range_Rover SVAutobiography L SDV8	1
LR5000398752 29262	LR5000398752 ILSA::Range_Rover LWB SDV8 4.4 SVAutobiography	1
LR5000398752 5277	LR5000398752 AS::Range_Rover Autobiography Black SDV8 L	1
LR5000398752 5277	LR5000398752 ILSA::Range_Rover LWB SDV8 4.4 SVAutobiography	1
LR5000398752 5279	LR5000398752 AS::Range_Rover Autobiography SDV8 L	1
LR5000398752 5279	LR5000398752 ILSA::Range_Rover LWB SDV8 4.4 SVAutobiography	1
LR5000398754 27402	LR5000398754 AS::Range_Rover Autobiography L V8	12
LR5000398754 27402	LR5000398754 ILSA::Range_Rover LWB V8 5.0 S/C Autobiography	12
LR5000398754 29254	LR5000398754 AS::Range_Rover Autobiography L V8	12
LR5000398754 29254	LR5000398754 ILSA::Range_Rover LWB V8 5.0 S/C Autobiography	12
LR5000398760 29274	LR5000398760 AS::Range_Rover Vogue SE Si4	6
LR5000398760 29274	LR5000398760 ILSA::Range_Rover Si4 2.0 PHEV Vogue SE	6
LR5000398760 29849	LR5000398760 AS::Range_Rover Autobiography L Si4 PHEV	6
LR5000398760 29849	LR5000398760 ILSA::Range_Rover Si4 2.0 PHEV Vogue SE	6
LR5000398762 27400	LR5000398762 AS::Range_Rover SVAutobiography Dynamic	12
LR5000398762 27400	LR5000398762 ILSA::Range_Rover V8 5.0 S/C SVAutobiography Dynamic	12
LR5000398762 27645	LR5000398762 AS::Range_Rover SVAutobiography L	12
LR5000398762 27645	LR5000398762 ILSA::Range_Rover V8 5.0 S/C SVAutobiography Dynamic	12
LR5000398762 29261	LR5000398762 AS::Range_Rover SVAutobiography L	12
LR5000398762 29261	LR5000398762 ILSA::Range_Rover V8 5.0 S/C SVAutobiography Dynamic	12
