id	text	count
232	how do we treat chemical burns inside the lungs?	21
233	'cause he'll be dead if he doesn't get one in the next few hours.	21
234	blood smear was clear, and we idiots treated with broad spectrum antibiotics.	21
235	well, i hope so, considering it's what we're treating her for.	21
236	or it's gad, and we started treatment too late.	21
237	wants treatment for diabetes.	21
238	wh-what if i don't want the treatment?	21
239	some kinds of pressure-treated wood can contain arsenic.	21
240	but the steroids would have treated for that.	21
241	she treated it like it never happened.	21
242	24-year-oldwater treatment worker with pyrexia and double vision.	21
243	pffftt! then i will come in dead of night working late?	21
244	go stain the dead lung tissue for iron.	21
245	spend more hours with them, you'll treat them more humanely.	21
246	two of you start treatment with corticosteroids and epinephrine while you run the scratch test.	21
247	let's get the lungs on treatment.	21
248	then this treatment will burn holes in the lungs.	21
249	we can't treat an underage patient without a guardian-- we need to call social services.	21
250	when you treat, and he gets better, and doesn't give bob cratchit christmas day off, you owe me a coffee.	21
251	and i lose my temper when someone suggests that a handful of pop-psych catch phrases can control our most seminal, intractable, and natural reaction to a dead child.	21
252	not if we get him a liver transplant first and then treat him with a broad spectrum.	21
253	there are 70,000 people in this country on the active waiting list for a kidney, and less than 10,000 dead people a year to give them one.	21
254	well, it's nothing compared to how she's gonna feel when her daughter dies from the aneurysm she decided not to treat.	21
255	it's better to think the man's dead but decent.	21
256	have you ever heard of the north american man/dead boy love association?	21
257	we're gonna find the dead kid's stash.	21
258	as soon as he breathed in all that cigar smoke, he was a dead man.	21
259	i could have you checked into a facility that exclusively treats mental disorders.	21
260	and although his kids are old enough to want daddy dead, they're still to young to do anything about it.	21
261	you have to have the treatment.	21
262	treat her for alcoholism.	21
263	if adams is right, he'll spike a fever, get hypotensive, we can treat it.	21
264	start treatment with intravenous immunoglobulin.	21
265	treat the patient with activated protein c.	21
266	here, it's considered a normal and treatable condition.	21
267	every moment we waste looking for a phantom infection is time we could be treating him.	21
268	so we discussed it a little longer, and house decided to treat with heparin.	21
269	is endocarditis treatable?	21
270	there's no treatment for it.	21
271	so you treated with steroids.	21
272	are there any side effects to the treatment?	21
273	since i have no intention of testing him, treating him, or cooking for him.	21
274	dead patients usually get a lower standard of care.	21
275	is this from the alcohol treatment?	21
276	so, yeah, you'll treat him for lupus.	21
277	iv immunosuppressant to treat.	21
278	treat with amoxicillin and clavulanic acid.	21
279	he isn't gonna put himself back in jail over a dead kid.	21
280	we needed a treatment that was a.	21
281	hopefully, what's left will be enough so we can start treatment with broad-spectrum antibiotics.	21
282	just can't stand to think of all those patients going untreated because i don't have the resources to do my best work.	21
283	which is why i had them admit him anyway and treat with alprazolam.	21
284	you should have told me you were treating an underage clinic patient.	21
285	we also need to confirm and treat whatever's making him sick.	21
286	they should be dead by now.	21
287	infection was the first thing that the transplant team treated for.	21
288	i think we should treat with high-dose, broad-spectrum-- which will kill him if it's a gad autoimmunity.	21
289	can't treat for both.	21
290	he's doing the treatment.	21
291	you do have to treat me appropriately.	21
292	shouldn't we wait for the biopsy results before we start treatment?	21
293	which bicarbonate of soda has been used to treat.	21
294	what would you think if you found out years later your beloved dead wife cheated on you?	21
295	not dead until he's warm and dead.	21
296	i need treatment for my type 2 diabetes.	21
297	start treatment with steroids.	21
298	i thought i was here to treat the patients, not entertain you.	21
299	dead kid's house was on the way to my apartment.	21
300	sarcoidosis could be inflamed by the treatment.	21
301	the fact that he's dead makes it more interesting.	21
302	because he doesn't treat them like scum.	21
303	there are very serious risks, but if we don't figure out what he has, we can't treat him at all.	21
304	calcium channel blocker to treat.	21
305	now she can't--there's no reason for us not to call.	17
306	perfectly reasonable explanation.	17
307	well, how about the reason that there's no reason?	17
308	it stands to reason that your emotions factored in.	17
309	we did a major operation for no reason.	17
310	same reason he'd never tell you that he's thought about having sex with you.	17
311	he's got no reason to lie to me.	17
312	there's gotta be a deeper reason.	17
313	we have a reasoned disagreement.	17
314	there's a reason we're locked away from nice, normal people.	17
315	and that you were the reason.	17
316	100 bucks says i can find a medical reason why she doesn't want to have sex.	17
317	the deal was a medical reason why she doesn't have sex.	17
318	so you made daddy go away and you made sure junior had no reason to go looking.	17
319	you're the reason i'm out of the big house.	17
320	any reason i shouldn't?	17
321	reasonable theory, supported by the evidence.	17
322	that voice in the hall that none of us have any reason to be listening to is not surprisingly wrong.	17
323	turned out that wasn't much of a reason to join the priesthood.	17
324	and you're a felon, so you'll end up back in jail-- that is actually not one of the many reasons that i don't own a gun.	17
325	i started with 10 million, and i couldn't think of a reason not to give 20.	17
326	i don't think stockpiling weapons is the most reasoned response, but, given what i've seen at bloomingdale's on black friday, i wouldn't say it rises to the level of mental illness.	17
327	not for your reasons.	17
328	no, there's no reason to search for a bodily rash since lupus doesn't usually present that way.	17
329	whatever the reason, it boils down to the fact that you may never walk again because house created an atmosphere that promotes recklessness.	17
330	well, there's no discoid or malar rash on his face.	14
331	lungs, rash, now excessive r-r variability.	14
332	he didn't have a rash.	14
333	in my opinion at the time, it was the rash that was gonna kill him.	14
334	take off your shirt so i can find the rash.	14
335	i thought i was right about the rash.	14
336	if the kid had a rash or some circulation issue.	14
337	once we establish rhythm, any accidental movement could crash him back into v-fib.	14
338	we can deal with his metabolism crashing, we can't reverse brain damage if we go too slowly.	14
339	also explains the motorcycle crash.	14
340	that comes with a rash.	14
341	big amounts of smoke, that's enough to trash a lung.	14
342	he broke out with a rash right after i tested with the wheat-allergy swab, but none of his blood samples show he's allergic to it.	14
343	he's late for a trashcan fire.	14
344	the neuro symptoms and the rash were both signs of an underlying disease.	14
345	they missed your son's rash.	14
346	you have a bit of a rash.	14
347	it's a little weird without the rash, but it fits all of his other symptoms.	14
348	can't hurt to biopsy the rash while we're waiting.	14
349	it's not that i was trying to prove that you're an idiot or anything, but lupus boy and i were at the beach this morning, and i noticed a rash on his left thigh.	14
350	shingles could cause chest pain before a rash appeared.	14
351	it should open up the airways and buy you some time until the lungs are ready.	13
352	the lungs are a smoker.	13
353	but those lungs need the air force and the marines, antibodies raining down from above.	13
354	yeah, why bother telling a guy he has a tumor growing in his head?	13
355	if our donor had an allergy, it could explain the lungs.	13
356	we're still working on the lungs.	13
357	you have a brain tumor, okay?	13
358	renal failure, lung failure, heart failure, all before we started chemo.	13
359	we killed part of the lung.	13
360	my job is to assist you in curing the lungs.	13
361	ready for the donor lungs.	13
362	take out the clot before it moves to his lungs and kills him.	13
363	he had a brain tumor.	13
364	left lung is pinking up.	13
365	wilson needs these lungs.	13
366	it's a slow-growing tumor.	13
367	massive amounts choke up the lungs.	13
368	coke never got past the lungs.	13
369	the team closed her up, put the lungs in suspended animation.	13
370	the tumor interferes with certain natural systems.	13
371	your patient is two lungs in a box.	13
372	tell that to the tumor that i found in his arm.	13
373	the x-ray didn't show any tumors.	13
374	our patient's lung problem is not a lung problem.	13
375	analyzing part of this tumor is gonna be quicker than a scan.	13
376	add that to some peripheral red-green confusion, puts my money-- excuse me, your money-- soon to be my money on a tumor near his pituitary.	13
377	i'd like to try forcing an oxygen-rich slurry into your lungs.	13
378	they found the tumor.	13
379	but once they hatched, the worms got to work on her lungs, her ear, the nerves in her legs.	13
380	your husband has a tumor in his lymph nodes.	13
381	looks like someone else will be getting the lungs.	13
382	you're thinking lung cancer.	13
383	you screwed up the lungs.	13
384	the heparin could cause the patient to bleed into his lungs even faster.	13
385	the hospital brought in a consultant to work on the lungs.	13
386	squamous cell middle ear tumor could have caused the ear bleed.	13
387	must be bleeding into his lungs.	13
388	that mass wasn't a tumor.	13
389	some nausea, dizziness, and as the tumor shrinks, there will be behavioral changes.	13
390	surgeons had the recipient on the table when they realized the lungs had increased airway resistance.	13
391	so why did chelation make the lungs worse?	13
392	if only burnt lungs explained the passing out and paralysis.	13
393	especially since, with the extent of the emphysema, she needs a double lung.	13
394	listen, i'm trying to listen to your lungs, not your self-pity.	13
395	if they're hiding inside the lung cells.	13
396	all the money's on tumor.	13
397	and his urine and blood tests didn't show any evidence of an adrenaline-secreting tumor.	13
398	25 donors contributed to the plasma that the lung donor got.	13
399	vanessa's gonna do the lung slurry.	13
400	together with the lung, it added up to wegener's.	13
401	so i for sure got lung cancer?	13
402	even if your patient dies, someone will get the lungs.	13
403	finding a tumor that's flushing adrenaline through his system is gonna take all night.	13
404	the lung donor didn't have cancer.	13
405	what if the lung involvement came first?	13
406	if you're right, calcium channel blocker the lungs have no nervous system.	13
407	how'd you even know to look for a tumor?	13
408	she got a little better when we put her on steroids, which can attack tumor cells.	13
409	the lungs will never be viable for transplant.	13
410	diagnosis depends on whether the blood was coming from the sinuses, lungs, or her guts.	13
411	it's called tumor lysis syndrome.	13
412	burned his lungs, which is why he coughed up blood.	13
413	if there's even a chance i'm right, it'd be dangerous to give his kidney to someone else.	12
414	his kidneys died, they transfused.	12
415	root canal, if done correctly, doesn't look like kidney disease.	12
416	patient went from asymptomatic to fried kidneys in less than a year.	12
417	i have polycystic kidney disease.	12
418	this kidney thing is the only evidence you have that he's sick.	12
419	the nitro is dropping the blood flow to your kidneys.	12
420	almost always hits the kidneys.	12
421	house, she really needs this kidney.	12
422	could have kidney involvement.	12
423	his heart, liver, kidneys were all toast.	12
424	you the guy, the kidney donor?	12
425	it explains the paralysis, the bleeding, the heart and kidney issues, everything.	12
426	what looks like kidney disease, but isn't?	12
427	why do you wanna give away your kidney?	12
428	fresh plasma will replace the damaged red blood cells that are clogging his kidneys.	12
429	a couple dozen people a year make undirected kidney donations.	12
430	you give away two kidneys, and you die.	12
431	your guy just signed up to donate a kidney to my patient with renal failure.	12
432	vomiting, liver, kidneys, and now fever.	12
433	it's a genetic condition characterized by kidney failure, bronchial myomas, mees' lines, and deafness.	12
434	he's giving a kidney to someone he's never met?	12
435	apparently someone forgot that it was daddy's night.	11
436	ah, shut it off! apparently we're allowed to do this now.	11
437	i usually have a student aide help me set it up, and apparently this year he added extra hydrofluoric acid, which is why it exploded.	11
438	pull! i'd turn around and shoot you, but apparently i'd miss.	11
439	apparently, someone identifying themselves as dr.	11
440	it's a total illusion, but apparently she'll take a little ignorance with her bliss.	11
441	house is here and apparently prepping for an operation that will probably kill a patient.	11
442	apparently, you were right about that one.	11
443	i just believe people are capable of more than you do, apparently.	11
444	which apparently really bugs you.	11
445	you're apparently asymptomatic.	11
446	negative chest x-rays aren't.	8
447	all you've proven is there's an anomaly in his chest.	8
448	if it's a synthetic problem, more fluid will leak into h chest and his heart will fail.	8
449	there's no sign of atelectasis or infiltrates on the chest x-ray.	8
450	do you feel any tightness in your chest?	8
451	i'm gonna get through eventually.	8
452	it came from a little bastard of a bacterium whose crap can cause chest pain, respiratory distress, skin ulcers, the growth of pseudomembrane across the airway, and, in very rare cases, hallucinations.	8
453	won't her chest pain come back?	8
454	he'll notice it eventually, when it starts leaking out his ears.	8
455	because, eventually, he'll ask you to cross it.	8
456	oh, yes, they do! they're gonna find out eventually.	8
457	you're gonna misplace one of them eventually.	8
458	cocaine abuse can cause paranoia and chest pain.	8
459	eventually, you'll pass boredom and get to bonding.	8
460	eventually, you will screw something up.	8
461	you manufactured conflict with me so eventually you could let me win.	8
462	if it's only in his epithelium, it wouldn't show up in his chest x-ray.	8
463	and don't even pretend like you're not relieved.	7
464	wonder what the committee's gonna make of that.	7
465	bigotry is boring when we add modifiers.	7
466	you make her feel guilty.	7
467	so now you're pretending to be on call so that your overly protective boyfriend won't find out that you got groped.	7
468	this whole thing was about your ankle monitor.	7
469	you feel guilty about leaving.	7
470	maybe she likes the sound of my voice, which is weird because i have no genetic connection to her.	7
471	my guilt over my mom is why i put up with my dad.	7
472	but orthopedics is still squatting in two thirds of my office, which is weird, 'cause you got a large check last night.	7
473	now i have swollen ankles.	7
474	but not guilty enough to stop seeing her.	7
475	emory was a wonderful man.	7
476	no, you wanna like boring.	7
477	you have to believe that every parent screws up every child or you were screwed out of a decent childhood.	7
478	my, uh, my eye feels weird.	7
479	your biological father was a decent, god-fearing minister.	7
480	you hold her hand, get the sister to beg, stick your fingers in your ears, pretend you can't hear.	7
481	i'm guessing ankle monitor.	7
482	thanks again for taking off the ankle bracelet.	7
483	i know that sounds weird, but.	7
484	you called up, pretended to be neusinger, cancelled, and suggested yourself as a replacement.	7
485	then i started wondering, who'd be sappy enough to watch them for him?	7
486	you're probably wondering, why the soda balloons?	7
487	but all the time i had my ankle monitor on, i was furious that i couldn't.	7
488	it's not an admission of guilt.	7
489	oh, this is much better! i said it was boring.	7
490	but it doesn't have to be awkward and weird.	7
491	turns out i like boring.	7
492	so about the inhaler for my asthma, i was-- sorry! hospital policy specifically prohibits me from giving meds to unrelated homeless people pretending to be father and daughter.	7
493	your guilt is between you and your wife.	7
494	sure, i'll feel guilty, start doubting.	7
495	i got an order here to deactivate and remove his ankle monitor.	7
496	personally, i applaud your decision to step down off your cross and get on with your life, but your misplaced guilt is shutting down your brain.	7
497	no wonder you have such insight into my relationship with my babies.	7
498	something very obvious and very boring.	7
499	it's called alice in wonderland syndrome.	7
500	the medical term is cankles.	7
501	she said, i've been a fellow for two months, and i'm kind of weird.	7
502	people who just get off on weird cases.	7
503	you already kn this, but you pretend you don't because it makes you feel civilized.	7
504	but if you actually liked boring, you would have figured that out in fifth grade, when you were bored.	7
505	while i'm in the little boys' room, you can pretend that i'm seriously considering that idea.	7
506	i get that you're scared and guilty.	7
507	except for the annoying guilt about the husband.	7
508	it's not the place to exorcise your guilt.	7
509	a little less guilty about seeing her.	7
510	no wonder you're playing handsies with her.	7
511	you made nice-nice with phil, you decided that he'd make a decent father for thing 2 after all.	7
512	from here who can we trust i wonder what happens now.	7
513	i got these weird pains in my elbows and in my knees-- you know, what's weirder is how the clinic is a large room and you somehow confused me with it.	7
514	where's that petition house's p.o. sent over about getting his ankle monitor off?	7
515	now the sex is both commitment- and guilt-free.	7
516	do we owe this case to your guilt at having ignored your own forgetful mommy?	7
517	like an idiot, i went out with my girlfriends to pretend i have a life, when all i did was flirt with guys who'd have no interest in a mom, miss the baby i couldn't wait to get rid of, and then get yelled at by my mom for staying out too late.	7
518	i genuinely wonder who they belong to.	7
519	does a friend watch you where it's happening, and wonder why?	7
520	it's equally boring, but it has the advantage of possibly being right.	7
521	clever tactic, pretending you're not interested anymore.	7
522	or it's just rich guilt.	7
523	used to have to pretend i was scared.	7
524	guilt-colored glasses.	7
525	you're trying to make me feel guilty because you're saving lives here.	7
526	now we're back to boring reality reality.	7
527	orgasms oxygenate the brain, lighting up over 30 different areas and making us forget how boring susie cooper is.	7
528	they are kind of boring.	7
529	you don't have to feel so guilty anymore.	7
530	so that's really weird.	7
531	kiddie-winkies! i wonder who they belong to.	7
532	supposed to talk to his p.o. about getting his ankle monitor off early.	7
533	probably just a really, really decent person.	7
534	he may just be shooting himself in the ankle.	7
535	my decent daddy of the cloth was also being indecent with my married mom.	7
536	hiring a hooker to pretend to be a social worker?	7
537	you have a wonderful way of communicating.	7
538	work in some boring office?	7
539	first off, be a decent, empathetic person.	7
540	you owe me a new pair of pants.	6
541	excess adrenaline can cause heart problems and.	6
542	she couldn't handle the thought of being on meds.	6
543	or it is lupus, and he was in a fight.	6
544	she can barely catch her breath.	6
545	if i had the power to veto him, given all the crap i've put up with over the years, don't know if i could use it objectively.	6
546	angiography showed a hemorrhagic site in the left lower lobe.	6
547	and i barely even have $100 and.	6
548	are you real or just something from wanderlust who can you trust when tears we flower house.	6
549	the best halloween costumes are always the ones that need an explanation.	6
550	systemic sclerosis can cause lower extremity ulcers.	6
551	you're allowed to go home.	6
552	blood chemistry showed high ammonia.	6
553	you'll just have to get your adrenaline fix somewhere else.	6
554	i can barely look her in the eyes anymore.	6
555	followed your advice and took the night off.	6
556	i borrowed it from one of the nurses.	6
557	patient complained of a sore throat a few weeks ago.	6
558	you handle him and his wife.	6
559	no, now they're sore.	6
560	as for santos, his handlers tell us that he's done more roadwork than at any time in his career, hoping to prove tonight that he can box for 12 full rounds.	6
561	short occlusion time of the artery, when the swelling goes down, you should.	6
562	we got him breathing, but barely.	6
563	yeah, it's much more likely that i'm taking this case because i miss showering with cro-magnons than that i actually happen to find it interesting.	6
564	you're allowed to be at the hospital.	6
565	rollo followed me in and took it.	6
566	he barely said a couple of words and set the boy off.	6
567	if that caused swelling in his brainstem, that would have led to eventual loss of consciousness and paralysis.	6
568	and extrapolating, tomorrow you'll owe just shy of $1 million.	6
569	so now you're preparing a powerpoint presentation to keep her in your garden of earthly delights.	6
570	lawyers say i'm not allowed to.	6
571	making this yet another interaction with you it's not my fault you can't handle your patient.	6
572	got a patient with end stage renal disease.	6
573	because of his heart problems, but-- once something gets taken off the board, i'm the only one who's allowed to put it back on.	6
574	just a sore throat a few weeks ago.	6
575	all my friends' parents were divorced or having affairs or barely knew their kids' birthdays.	6
