id	text	count
BMTR51 27268	ILSA.BMTR51 ILSA::X3 xDrive20i AS.27268	214
BMTX31 1982	ILSA.BMTX31 AS::X3 xDrive20d AS.1982	208
BMTX31 1982	ILSA.BMTX31 ILSA::X3 xDrive20d AS.1982	208
BMTX31 27266	ILSA.BMTX31 AS::X3 xDrive 20d AS.27266	208
BMTX31 27266	ILSA.BMTX31 ILSA::X3 xDrive20d AS.27266	208
BMTX71 1993	ILSA.BMTX71 AS::X3 xDrive30d AS.1993	107
BMTX71 1993	ILSA.BMTX71 ILSA::X3 xDrive30d AS.1993	107
BMTX71 27267	ILSA.BMTX71 AS::X3 xDrive 30d AS.27267	107
BMTX71 27267	ILSA.BMTX71 ILSA::X3 xDrive30d AS.27267	107
BMUJ51 25574	ILSA.BMUJ51 AS::X4 M40i AS.25574	7
BMUJ51 25574	ILSA.BMUJ51 ILSA::X4 M40i AS.25574	7
BMUJ51 28557	ILSA.BMUJ51 AS::X4 M40i AS.28557	7
BMUJ51 28557	ILSA.BMUJ51 ILSA::X4 M40i AS.28557	7
BMVJ11 21017	ILSA.BMVJ11 AS::X4 xDrive20d AS.21017	99
BMVJ11 21017	ILSA.BMVJ11 ILSA::X4 xDrive20d AS.21017	99
BMVJ11 25478	ILSA.BMVJ11 AS::X4 xDrive 20d AS.25478	99
BMVJ11 25478	ILSA.BMVJ11 ILSA::X4 xDrive20d AS.25478	99
BMVJ11 28558	ILSA.BMVJ11 AS::X4 xDrive20d AS.28558	99
BMVJ11 28558	ILSA.BMVJ11 ILSA::X4 xDrive20d AS.28558	99
BMVJ19.B7 1998	ILSA.BMVJ19.B7 AS::X4 xDrive20d M Sport AS.1998	74
BMVJ19.B7 1998	ILSA.BMVJ19.B7 ILSA::X4 xDrive20d M Sport AS.1998	74
BMVJ19.B7 29698	ILSA.BMVJ19.B7 AS::X4 xDrive20d M Sport AS.29698	74
BMVJ19.B7 29698	ILSA.BMVJ19.B7 ILSA::X4 xDrive20d M Sport AS.29698	74
BMVJ51 2004	ILSA.BMVJ51 AS::X4 xDrive30d AS.2004	14
BMVJ51 2004	ILSA.BMVJ51 ILSA::X4 xDrive30d AS.2004	14
BMVJ51 28954	ILSA.BMVJ51 AS::X4 xDrive30d AS.28954	14
BMVJ51 28954	ILSA.BMVJ51 ILSA::X4 xDrive30d AS.28954	14
BMWZ59.A7 1982	ILSA.BMWZ59.A7 AS::X3 xDrive20d AS.1982	3
BMWZ59.A7 1982	ILSA.BMWZ59.A7 ILSA::X3 xDrive20d AS.1982	3
BMWZ59.A7 27266	ILSA.BMWZ59.A7 AS::X3 xDrive 20d AS.27266	3
BMWZ59.A7 27266	ILSA.BMWZ59.A7 ILSA::X3 xDrive20d AS.27266	3
BMXW19.A7 2000	ILSA.BMXW19.A7 AS::X4 xDrive20i M Sport AS.2000	188
BMXW19.A7 2000	ILSA.BMXW19.A7 ILSA::X4 xDrive20i xLine AS.2000	188
BMXW19.A7 27747	ILSA.BMXW19.A7 AS::X4 xDrive20i xLine AS.27747	188
BMXW19.A7 27747	ILSA.BMXW19.A7 ILSA::X4 xDrive20i xLine AS.27747	188
BMXW71 25574	ILSA.BMXW71 AS::X4 M40i AS.25574	2
BMXW71 25574	ILSA.BMXW71 ILSA::X4 M40i AS.25574	2
BMXW71 28557	ILSA.BMXW71 AS::X4 M40i AS.28557	2
BMXW71 28557	ILSA.BMXW71 ILSA::X4 M40i AS.28557	2
BMXX19.A7 1998	ILSA.BMXX19.A7 AS::X4 xDrive20d M Sport AS.1998	149
BMXX19.A7 1998	ILSA.BMXX19.A7 ILSA::X4 xDrive20d M Sport AS.1998	149
BMXX19.A7 29698	ILSA.BMXX19.A7 AS::X4 xDrive20d M Sport AS.29698	149
BMXX19.A7 29698	ILSA.BMXX19.A7 ILSA::X4 xDrive20d M Sport AS.29698	149
BMXX31 2004	ILSA.BMXX31 AS::X4 xDrive30d AS.2004	3
BMXX31 2004	ILSA.BMXX31 ILSA::X4 xDrive30d AS.2004	3
BMXX31 28954	ILSA.BMXX31 AS::X4 xDrive30d AS.28954	3
BMXX31 28954	ILSA.BMXX31 ILSA::X4 xDrive30d AS.28954	3
Ci1CB9AFSCA532A040 25187	ILSA.Ci1CB9AFSCA532A040 AS::Berlingo_Multispace X-TR AS.25187	5
Ci1CB9AFSCA532A040 25187	ILSA.Ci1CB9AFSCA532A040 ILSA::Berlingo_Multispace XTR VTi 120 MT AS.25187	5
Ci1CB9AFSCA532A040 2541	ILSA.Ci1CB9AFSCA532A040 AS::Berlingo_Multispace X-TR AS.2541	5
Ci1CB9AFSCA532A040 2541	ILSA.Ci1CB9AFSCA532A040 ILSA::Berlingo_Multispace XTR VTi 120 MT AS.2541	5
Ci1CB9AFSCA532A040 2557	ILSA.Ci1CB9AFSCA532A040 AS::Berlingo_Multispace X-TR AS.2557	5
Ci1CB9AFSCA532A040 2557	ILSA.Ci1CB9AFSCA532A040 ILSA::Berlingo_Multispace XTR VTi 120 MT AS.2557	5
Ci1CB9AFSCA532A040 26310	ILSA.Ci1CB9AFSCA532A040 AS::Berlingo_Multispace XTR VTi AS.26310	5
Ci1CB9AFSCA532A040 26310	ILSA.Ci1CB9AFSCA532A040 ILSA::Berlingo_Multispace XTR VTi 120 MT AS.26310	5
Ci1CB9AFSCA532A041 25187	ILSA.Ci1CB9AFSCA532A041 AS::Berlingo_Multispace X-TR AS.25187	47
Ci1CB9AFSCA532A041 25187	ILSA.Ci1CB9AFSCA532A041 ILSA::Berlingo_Multispace XTR VTi 120 MT AS.25187	47
Ci1CB9AFSCA532A041 2541	ILSA.Ci1CB9AFSCA532A041 AS::Berlingo_Multispace X-TR AS.2541	47
Ci1CB9AFSCA532A041 2541	ILSA.Ci1CB9AFSCA532A041 ILSA::Berlingo_Multispace XTR VTi 120 MT AS.2541	47
Ci1CB9AFSCA532A041 2557	ILSA.Ci1CB9AFSCA532A041 AS::Berlingo_Multispace X-TR AS.2557	47
Ci1CB9AFSCA532A041 2557	ILSA.Ci1CB9AFSCA532A041 ILSA::Berlingo_Multispace XTR VTi 120 MT AS.2557	47
Ci1CB9AFSCA532A041 26310	ILSA.Ci1CB9AFSCA532A041 AS::Berlingo_Multispace XTR VTi AS.26310	47
Ci1CB9AFSCA532A041 26310	ILSA.Ci1CB9AFSCA532A041 ILSA::Berlingo_Multispace XTR VTi 120 MT AS.26310	47
Ci1CH5CLNKUMDBA0C1 25726	ILSA.Ci1CH5CLNKUMDBA0C1 AS::Grand_C4_Picasso Feel THP AS.25726	7
Ci1CH5CLNKUMDBA0C1 25726	ILSA.Ci1CH5CLNKUMDBA0C1 ILSA::C4_Grand_Picasso Feel THP 150 AT AS.25726	7
Ci1CH5CLNKUMDBA0C1 25727	ILSA.Ci1CH5CLNKUMDBA0C1 AS::Grand_C4_Picasso Shine THP AS.25727	7
Ci1CH5CLNKUMDBA0C1 25727	ILSA.Ci1CH5CLNKUMDBA0C1 ILSA::C4_Grand_Picasso Feel THP 150 AT AS.25727	7
DtBL5ALBABD2EQAA---- 25731	ILSA.DtBL5ALBABD2EQAA---- AS::on-DO Trust AS.25731	1
DtBL5ALBABD2EQAA---- 25731	ILSA.DtBL5ALBABD2EQAA---- ILSA::on-DO 1.6 4AT Trust AS.25731	1
DtBL5ALBABD2EQAA---- 25732	ILSA.DtBL5ALBABD2EQAA---- AS::on-DO Trust AS.25732	1
DtBL5ALBABD2EQAA---- 25732	ILSA.DtBL5ALBABD2EQAA---- ILSA::on-DO 1.6 4AT Trust AS.25732	1
DtBL5ALBABD2EQAA---- 25733	ILSA.DtBL5ALBABD2EQAA---- AS::on-DO Trust AS.25733	1
DtBL5ALBABD2EQAA---- 25733	ILSA.DtBL5ALBABD2EQAA---- ILSA::on-DO 1.6 4AT Trust AS.25733	1
DtBL5ALBABD3EQAAA--- 25731	ILSA.DtBL5ALBABD3EQAAA--- AS::on-DO Trust AS.25731	57
DtBL5ALBABD3EQAAA--- 25731	ILSA.DtBL5ALBABD3EQAAA--- ILSA::on-DO 1.6 4AT Trust III AS.25731	57
DtBL5ALBABD3EQAAA--- 25732	ILSA.DtBL5ALBABD3EQAAA--- AS::on-DO Trust AS.25732	57
DtBL5ALBABD3EQAAA--- 25732	ILSA.DtBL5ALBABD3EQAAA--- ILSA::on-DO 1.6 4AT Trust III AS.25732	57
DtBL5ALBABD3EQAAA--- 25733	ILSA.DtBL5ALBABD3EQAAA--- AS::on-DO Trust AS.25733	57
DtBL5ALBABD3EQAAA--- 25733	ILSA.DtBL5ALBABD3EQAAA--- ILSA::on-DO 1.6 4AT Trust III AS.25733	57
DtBL5ALBABD3EQAAA--- 27300	ILSA.DtBL5ALBABD3EQAAA--- AS::on-DO Trust III  AS.27300	57
DtBL5ALBABD3EQAAA--- 27300	ILSA.DtBL5ALBABD3EQAAA--- ILSA::on-DO 1.6 4AT Trust III AS.27300	57
DtBL5ALBFBD3EQAAA--- 20635	ILSA.DtBL5ALBFBD3EQAAA--- AS::on-DO Trust AS.20635	252
DtBL5ALBFBD3EQAAA--- 20635	ILSA.DtBL5ALBFBD3EQAAA--- ILSA::on-DO 1.6 5MT Trust III AS.20635	252
DtBL5ALBFBD3EQAAA--- 20636	ILSA.DtBL5ALBFBD3EQAAA--- AS::on-DO Trust AS.20636	252
DtBL5ALBFBD3EQAAA--- 20636	ILSA.DtBL5ALBFBD3EQAAA--- ILSA::on-DO 1.6 5MT Trust III AS.20636	252
DtBL5ALBFBD3EQAAA--- 27298	ILSA.DtBL5ALBFBD3EQAAA--- AS::on-DO Trust III  AS.27298	252
DtBL5ALBFBD3EQAAA--- 27298	ILSA.DtBL5ALBFBD3EQAAA--- ILSA::on-DO 1.6 5MT Trust III AS.27298	252
DtBL5ALBFBD3EQAAA--- 2967	ILSA.DtBL5ALBFBD3EQAAA--- AS::on-DO Trust AS.2967	252
DtBL5ALBFBD3EQAAA--- 2967	ILSA.DtBL5ALBFBD3EQAAA--- ILSA::on-DO 1.6 5MT Trust III AS.2967	252
DtBL5ALCABD2EQA---B- 25734	ILSA.DtBL5ALCABD2EQA---B- AS::on-DO Dream AS.25734	1
DtBL5ALCABD2EQA---B- 25734	ILSA.DtBL5ALCABD2EQA---B- ILSA::on-DO 1.6 4AT Dream AS.25734	1
DtBL5ALCABD2EQA---B- 25735	ILSA.DtBL5ALCABD2EQA---B- AS::on-DO Dream AS.25735	1
DtBL5ALCABD2EQA---B- 25735	ILSA.DtBL5ALCABD2EQA---B- ILSA::on-DO 1.6 4AT Dream AS.25735	1
DtBL5ALCABD2EQA---B- 25736	ILSA.DtBL5ALCABD2EQA---B- AS::on-DO Dream AS.25736	1
DtBL5ALCABD2EQA---B- 25736	ILSA.DtBL5ALCABD2EQA---B- ILSA::on-DO 1.6 4AT Dream AS.25736	1
DtBL5ALCABD3EQA--ABB 25734	ILSA.DtBL5ALCABD3EQA--ABB AS::on-DO Dream AS.25734	23
DtBL5ALCABD3EQA--ABB 25734	ILSA.DtBL5ALCABD3EQA--ABB ILSA::on-DO 1.6 4AT Dream I AS.25734	23
DtBL5ALCABD3EQA--ABB 25735	ILSA.DtBL5ALCABD3EQA--ABB AS::on-DO Dream AS.25735	23
DtBL5ALCABD3EQA--ABB 25735	ILSA.DtBL5ALCABD3EQA--ABB ILSA::on-DO 1.6 4AT Dream I AS.25735	23
DtBL5ALCABD3EQA--ABB 25736	ILSA.DtBL5ALCABD3EQA--ABB AS::on-DO Dream AS.25736	23
DtBL5ALCABD3EQA--ABB 25736	ILSA.DtBL5ALCABD3EQA--ABB ILSA::on-DO 1.6 4AT Dream I AS.25736	23
DtBL5ALCABD3EQA--ABB 27289	ILSA.DtBL5ALCABD3EQA--ABB AS::on-DO Dream I  AS.27289	23
DtBL5ALCABD3EQA--ABB 27289	ILSA.DtBL5ALCABD3EQA--ABB ILSA::on-DO 1.6 4AT Dream I AS.27289	23
DtBL5ALCFBD0EQABBBCA 20637	ILSA.DtBL5ALCFBD0EQABBBCA AS::on-DO Dream AS.20637	1
DtBL5ALCFBD0EQABBBCA 20637	ILSA.DtBL5ALCFBD0EQABBBCA ILSA::on-DO 1.6 5MT Dream AS.20637	1
DtBL5ALCFBD0EQABBBCA 20638	ILSA.DtBL5ALCFBD0EQABBBCA AS::on-DO Dream AS.20638	1
DtBL5ALCFBD0EQABBBCA 20638	ILSA.DtBL5ALCFBD0EQABBBCA ILSA::on-DO 1.6 5MT Dream AS.20638	1
DtBL5ALCFBD0EQABBBCA 2964	ILSA.DtBL5ALCFBD0EQABBBCA AS::on-DO Dream AS.2964	1
DtBL5ALCFBD0EQABBBCA 2964	ILSA.DtBL5ALCFBD0EQABBBCA ILSA::on-DO 1.6 5MT Dream AS.2964	1
DtBL5ALCFBD3EQABBCCC 20637	ILSA.DtBL5ALCFBD3EQABBCCC AS::on-DO Dream AS.20637	44
DtBL5ALCFBD3EQABBCCC 20637	ILSA.DtBL5ALCFBD3EQABBCCC ILSA::on-DO 1.6 5MT Dream II AS.20637	44
DtBL5ALCFBD3EQABBCCC 20638	ILSA.DtBL5ALCFBD3EQABBCCC AS::on-DO Dream AS.20638	44
DtBL5ALCFBD3EQABBCCC 20638	ILSA.DtBL5ALCFBD3EQABBCCC ILSA::on-DO 1.6 5MT Dream II AS.20638	44
DtBL5ALCFBD3EQABBCCC 27290	ILSA.DtBL5ALCFBD3EQABBCCC AS::on-DO Dream II  AS.27290	44
DtBL5ALCFBD3EQABBCCC 27290	ILSA.DtBL5ALCFBD3EQABBCCC ILSA::on-DO 1.6 5MT Dream II AS.27290	44
DtBL5ALCFBD3EQABBCCC 2964	ILSA.DtBL5ALCFBD3EQABBCCC AS::on-DO Dream AS.2964	44
DtBL5ALCFBD3EQABBCCC 2964	ILSA.DtBL5ALCFBD3EQABBCCC ILSA::on-DO 1.6 5MT Dream II AS.2964	44
DtBM5ALCFBD3EQABBCCC 27291	ILSA.DtBM5ALCFBD3EQABBCCC AS::on-DO Dream II  AS.27291	13
DtBM5ALCFBD3EQABBCCC 27291	ILSA.DtBM5ALCFBD3EQABBCCC ILSA::on-DO 1.6 106 hp 5MT Dream II AS.27291	13
