id	text	count
40	You wear badly processed polyester all day and night for days and nights, you get antimony poisoning which caused your diarrhea and your numbness in your hands.	160
41	our paths, they cross mm-mm yesterday was hard on all of us on all of us == sync, corrected by If you don't know how to use a computer, we will teach you here.	159
42	But House doesn't and I don't, so you can wait till he camps out on your parents' lawn or you can admit you don't live on some higher plane and thank me later.	159
43	So either you're so insecure that you feel like you need to always have the upper hand, or you're so arrogant that the notion of a favor is insulting to you.	157
44	As for Santos, his handlers tell us that he's done more roadwork than at any time in his career, hoping to prove tonight that he can box for 12 full rounds.	156
45	Now, as a member of my team, you can make the equally-useful observations that the sky is blue, I'm wearing pants, and I'm ignoring your first observation.	155
46	So the husband has a sore throat, takes an aspirin without her knowing, realizes he's got a sore throat, takes an aspirin, realizes he's got a sore throat.	155
47	I know I'm not any good at being a clown yet, but when I do get a laugh and see those kids' eyes light up, that's how my dad made me feel when I was a kid.	155
48	es ==SPREAD THE WORD== as the new dean of medicine, I'd like to personally welcome all of our new employees and ask, why the hell do you want to come back?	155
49	And I assume you added that irrelevant tidbit because you're moved by the son's idiotic tribute and think it justifies keeping your daughter in New Jersey.	155
50	You haven't gotten two consecutive minutes without using the word loyalty, which explains the anger and the low self-esteem, and the desire to feel pretty.	155
51	If signing off on everything House does is a pattern, it affects the way House behaves, it affects the way House's team reacts to the way House behaves.	152
52	Gotta build and destroy then rebuild and destroy oh, I'm gonna build, build, build destroy then rebuild and destroy Why am I watching you cut your hair?	152
53	If Foreman had called you in from home, you wouldn't have pressed clothes, coiffed hair, and makeup, which means you were already here in the hospital.	151
54	And your perverse view of the world is making you force a neurological component onto an obviously cardiological-- Your parents didn't love you enough.	151
55	I got these weird pains in my elbows and in my knees-- You know, what's weirder is how the clinic is a large room and you somehow confused me with it.	150
56	House has established that that's okay in his world, or his prank war distracted you, or House makes medicine a game, and you just wanted to beat him.	150
57	Could come from the patient's illness, or it could come from the fact that you allowed him to saunter out of your hospital and take a nap in the snow.	150
58	I've thought about it, but I'd probably end up shooting someone in my own family, like when my brother tosses his toenail clippings behind the couch.	149
59	If he has another attack and there isn't a doctor in the next cell, he could die! So for one second, will you stop covering your ass and do the test?	149
60	Osler scarf-- only on Fridays, which means you did your residency at Hopkins, which means you're smarter than our interactions would so far indicate.	149
61	That memory that she let son of Bozo establish is making him chase his father's moronic profession when he could be living the high life in Portland.	149
62	To live, oh and I've been trying hard against unbelievable odds gets so hard in times like now to hold on but guns they wait to be stuck by Thirteen.	149
63	Patriotism is nothing but loyalty to real estate, real estate that's been conquered 800 times by 800 different regimes with 800 different cultures.	147
64	I may be a little out of bounds here, but in case there are complications, it might be a good time to come clean to your son, let his father visit.	147
65	Yeah, it's much more likely that I'm taking this case because I miss showering with Cro-Magnons than that I actually happen to find it interesting.	147
66	My theory is that you're running a battery of tests to convince him that you saved his life, then con him into funding you to hire back your team.	146
67	Personally, I applaud your decision to step down off your cross and get on with your life, but your misplaced guilt is shutting down your brain.	144
68	Either you're getting her gifts because you want her to like you, in which case I don't like you, or you're getting her gifts to screw with her.	144
69	And your eyes-- the only time you haven't looked bored in the three months since you've been here is when we've been discussing this diagnosis.	143
70	You have late-stage syphilis, which you gave to our patient presumably 12 years ago, which also explains why mom is not big on family reunions.	143
71	I'm guessing silver nitrate mixed with petroleum jelly that your boss put on the petty cash so he'd know who to have arrested for stealing it.	142
72	But if we can wake up and learn that the entire bank system has gone bankrupt overnight, it just seems stupid not to have a jack in the trunk.	142
73	After 12 years, the active infection would have died down everywhere except the arteries in his brain, where it could hide out from our tests.	142
74	If you're motivated by caring, just bear in mind he's a dedicated chemistry teacher with a pretty wife and adoring students, baby on the way.	141
75	Unfortunately, the Patuxent River Naval Air Station was GPS testing and disrupted the signal, at the exact, same 45 minutes you weren't here.	141
76	I had Sophie again last night and Ruby slept in my guest room, which has nothing to do with Phil, who will never be a father to my children.	140
77	Whatever the reason, it boils down to the fact that you may never walk again because House created an atmosphere that promotes recklessness.	140
78	Add that to some peripheral red-green confusion, puts my money-- excuse me, your money-- soon to be my money on a tumor near his pituitary.	139
79	If marriage is feeding and cleaning someone, limiting conversations, to repeating a few simple commands, then I was married to my pet rat.	138
80	Good afternoon, Cedarville! It is my distinct honor to present our annual community service award to one of our most outstanding citizens.	138
81	There are 70,000 people in this country on the active waiting list for a kidney, and less than 10,000 dead people a year to give them one.	138
82	Let the record show that we are officially convening a disciplinary hearing regarding the events of February 3, 2012 in patient room 209.	137
83	If all you do is physical therapy and your nighttime version of it, you'll lose your mind faster than you regain those fine motor skills.	137
84	Are you saying that because you believe it, or because it's in your financial best interest to think his generosity isn't just temporary?	137
85	Which could also be caused by choriocarcinoma, which affects the placenta, mimics pregnancy, and causes elevated BP and vaginal bleeding.	137
86	Unless one of your index cards actually predicted the guy was gonna punch his wife, everything you're saying is post hoc rationalization.	137
87	You're trying to get me to define myself as a subordinate to keep me from ever intervening, even if it's fully in the scope of my duties.	137
88	I am an opportunistic ex-con who just gave you a two-minute sob story as step three in my master plan, and you've offered me $1 million.	136
89	Whatever age, living on the street makes her vulnerable to malnutrition, drug use, H.I.V. , all things which could explain her symptoms.	136
90	The worms got agitated by the steroids we gave her, which started them on their journey to the esophagus and, ultimately, to the heart.	135
91	You started college a semester late because you left high school a semester late because you had five incompletes in your junior year.	134
92	I usually have a student aide help me set it up, and apparently this year he added extra hydrofluoric acid, which is why it exploded.	133
93	I can't decide whether to take out an I told you so ad in the New England Journal or stay classy and just spray-paint it on your car.	133
94	The risk is 1 in 4,000 I could die during surgery, which means, if I don't donate, I'm valuing my life at 4,000 times someone else's.	133
95	That the defendant couldn't have possibly committed the robbery because he was with you watching Martin Brodeur shut out the Rangers.	133
96	If Park is right, he goes all Cuckoo's Nest on us, we can cross brain off the list, diagnose him, and he can walk out of here cured.	132
97	I completely understand and almost respect your desire to appear to be Dean of Medicine, given that your title is Dean of Medicine.	131
98	A person experiences something that's too difficult to accept, so they create alternate personalities that don't have to accept it.	131
99	I mean, you'll escalate, and then I'll retaliate, and the cycle will continue until we've both gone too far, at which point, I'll.	130
100	He broke out with a rash right after I tested with the wheat-allergy swab, but none of his blood samples show he's allergic to it.	130
101	! We have a little problem here! I need backup, I need backup! Alvarez! Mendelson! Sullivan! Mendelson! You're gonna pay for this.	130
102	Interesting that you never showed up at my place, what with your love of annoying me and your inability to take no for an answer.	129
103	Taub has to accept that by instinct and genetics he is a coward, who's better off running and hiding at the first sign of danger.	129
104	I've ruled out Wegener's, Berger's, heavy metal poison-- two trains are about to collide, and I'm trying to talk them out of it.	128
105	It says that you're healthy, you're going back to work, and you're signing the lease that officially moves the company to China.	128
106	One day, I was writing a check to my landscaper, and it suddenly hit me-- $6,000 to take out plants and put in different plants.	128
107	You can recognize that your patient is just a very nice, healthy guy, and send him home, or you can consider altruism a symptom.	128
108	You pull the trigger, I drool a little fake blood, and then I spit out the bullet that the audience thinks I caught in my teeth.	128
109	You told the mom something you want to believe because you don't want to believe that this girl might be doing fine parent-free.	128
110	He makes them feel like he's helping by offering a plea or even just by letting them pay their debt and clear their conscience.	127
111	Bouncing between a philandering workaholic dad and an embittered, sexually betrayed mom, it's gonna lead to screwed-up squared.	127
112	Because of his heart problems, but-- Once something gets taken off the board, I'm the only one who's allowed to put it back on.	127
113	You were the Residency Director at Hopkins before you moved to Mercy, which means it's safe to assume that you trained Foreman.	127
114	Imagine what would happen if there was a terrorist attack on the food supply or a pandemic where we had to ration antibiotics.	126
115	No! Male patient went into v-fib but shows no signs of heart disease What was he doing when his heart decided to do the mambo?	126
116	Sorry, but after Park sent out here hospital-wide non-apology apology this morning, I assume that plagiarism is the new black.	126
117	If I had the power to veto him, given all the crap I've put up with over the years, don't know if I could use it objectively.	125
118	His fever's going through the roof, which means we were wrong about GAD and the steroids kicked the infection into high gear.	125
119	A year on dopamine agonists, and he'll be a sex-crazed creep just like the rest of us, completely fascinated by Susie Cooper.	125
120	Which is why Arceus created a universe with 3 states of matter and 300 solid or liquid poisons that could cause his symptoms.	125
121	Then my dad got into narcotics, at first just selling but then using too, or he never would have gotten into the slave trade.	125
122	You know, I'm sure you're a nice person and you have no idea what you've gotten sucked into, but, really, I'm not interested.	125
123	Lab tests show the bed tested positive for, uh, semen, vaginal secretions, saliva, and fecal matter, both human and animal.	123
124	Son of a bitch! Get away from them! House, House! It's a genetic condition! - Shut up! - Genetic! Your father has the gene.	123
125	His vision's back to normal, and if he remains asymptomatic through the night, we'll be able to release him in the morning.	123
126	What you're headed towards now, 14 hours a day in silent prayer, never having a family, never touching another human being.	123
127	Where they hung out, quietly and asymptomatically, biding their time till, somewhere along the way, they got knocked loose.	123
128	would have my job, my license, maybe even my house, if I do an unauthorized experiment-- But if--if it is masto-- It's not.	123
129	All right, I admit that my natural impulse is to doubt peoples' claims to happiness, but yours is to be a sucker for them.	122
130	Before we proceed any further, Doctor, I'd like inquire as to exactly what procedure you intend to perform on the remains.	122
131	There's no way someone of your integrity would let me compromise your job in any major way over some tawdry bit of gossip.	122
132	In the meantime, there's no way a do-gooder like you has been volunteering all over town-- ladling kittens, spaying soup.	121
133	But like pouring water on a fire, that led to a trail of toxic smoke and ash which made his immune system overcompensate.	121
134	Complexes of large, y-shaped antibodies were clogging up your blood vessels, causing your organs to shut down one by one.	121
135	Your pants are a size too short, so either you grew a couple of inches or you grabbed the closest size in a thrift store.	121
136	You chose me because you thought I'd have your back and I'd think twice about making a decision that would get you fired.	121
137	I think you're a good person and a fine doctor, but it's ridiculous to think anyone needs an arsenal of assault weapons.	120
138	No, I'm just saying what he's doing doesn't seem rational, which makes me think it's rational in a way I'm not privy to.	120
139	And you're a felon, so you'll end up back in jail-- That is actually not one of the many reasons that I don't own a gun.	120
140	Well, you don't have a gun, but you do have my sunglasses, my tennis racket-- I can't imagine why-- Had to kill a mouse.	120
141	Your job is to be his friend, to stay here and sit with him and watch the fight on pay-per-view while bitching about me.	120
142	Praise for the singing praise for the morning praise for them springing Are you at least gonna call the cops this time?	119
143	But Orthopedics is still squatting in two thirds of my office, which is weird, 'cause you got a large check last night.	119
144	Things don't seem small anymore, they-- I woke up from a nap and, uh, everything went from really small to really huge.	119
145	Maybe not as much as this guy, but if people told nothing but the truth, the world would probably burn down overnight.	118
146	Just can't stand to think of all those patients going untreated because I don't have the resources to do my best work.	118
147	I would be urging you to make a stupid, stubborn decision that blows up your life and leaves you lonely and miserable.	118
148	No, I'm just trying to give you the answers you need to cover your asses, fill out your forms, and let me out of here.	118
149	Not out loud, but you're figuring that joint pain, plus fever, plus a low lifestyle equals a ceftriaxone prescription.	118
150	Heart attack while he was on Interferon rules out encephalitis, but I still think I'm right about the neural symptoms.	118
151	Her lymphoma could have been caused by a virus, HTLV-1, which our patient contracted through having sex with his wife.	118
152	And you ain't gonna rat me out neither, 'cause you don't wanna get a snitch jacket and wind up shanked in the showers.	118
153	Well, it's nothing compared to how she's gonna feel when her daughter dies from the aneurysm she decided not to treat.	118
154	Which helped me block your shot and will continue to help me defend myself in a building full of drugged-up strangers.	118
155	But when that six-year-old heckler punched him in his juggling pins, it kicked up the dormant bacteria in his pelvis.	117
156	After you'd administered the Heparin, I see there was a discharge order on the chart, and yet the patient never left.	117
157	We got the patient's eye back in place with steroid injections, but a bulging eyeball means it's not a liver problem.	117
158	They'll zip you up and dress you down and stand you in a row but you know you don't have to you can just say no Okay.	117
159	You're so happy with your life you've got nothing better to do at midnight than to come back into work to yell at me?	117
160	Fatigue is a symptom of thinking you have disease you don't actually have, and sluggishness is a synonym of fatigue.	116
161	Either we figure out what's wrong with this guy, or we figure out how to make this company profitable in New Jersey.	116
162	And much as I'd love to hear you contradict me, I have a 7:30 appointment to explore my intimacy issues at La Scala.	116
163	Although he can't take on any new clients right now, he's trying to get mean audition for one of those online soaps.	116
164	Which means you're not just a reject, you're a cowardly reject who was trying to hide her rejectedness from someone.	116
165	The plasmapheresis hasn't had time to work, but TTP is our most likely-- Okay, I'm just-- I have to go look for him.	116
166	Much as your presence may cause objects to become engorged with blood, sometimes aneurysms just aren't in the mood.	115
167	So now you're pretending to be on call so that your overly protective boyfriend won't find out that you got groped.	115
168	So all parents screw up all children, but it makes some huge difference if I keep my daughter here or let her move?	115
169	But maybe some of the tripe you learn in anger management class might help keep this guy out of here the next time.	115
170	Wanting to build a connection with your dad and pass on some of the joy that he gave you, that's not stupid at all.	115
171	The bet's that I'll get fired after my hearing! I'll take that action too, but you're already a C-note in the hole.	115
172	I'd call you idiots again, but at this point I'm starting to doubt whether you understand what I mean by the word.	114
173	Of course I do, but this is about your daughter too and I'm not gonna do something like this without your support.	114
174	Start running DNA assays for sporotrichosis, meningococcemia, and any other boggle-winning words you can think of.	114
175	Guess I'll get something from the hospital cafeteria, which is where I get all my meals since I can't go anywhere.	114
176	'Cause if it's the same as yesterday you know I'm out just so you know because, because our paths, they cross Dad.	114
177	That's what I always said to you, Callie, but I had a problem-- I'm nothing like you! Tell them to do the surgery.	114
178	Orgasms oxygenate the brain, lighting up over 30 different areas and making us forget how boring Susie Cooper is.	113
179	Animals use the canal as a potty, the eggs from the feces ended up in Callie's intestines when she went swimming.	113
180	It's more of a grid where I assign numerical values to determine who gets raises, vacation time, and my respect.	112
181	I don't want to let House sabotage himself by sabotaging me, and I need your guidance and your trust to do that.	112
182	I knew that her daughter was at grandma's, like every Friday, and I saw everyone else move into the living room.	112
183	Dr. House, this recording will be transcribed and published along with all supporting documentation and rulings.	112
184	Unexplained loss of consciousness could be cardiomyopathy, global anoxia, subarachnoid hemorrhage-- dehydration.	112
185	Your shoes-- a different, expensive pair every day, but never leather, which means you're both rich and liberal.	112
186	In the middle of a procedure that could basically save your life, House is actually trying to drag people away?	111
187	Now there's something to cure, which means there's something to be disproportionately financially grateful for.	111
188	No, but you're not a hypochondriac or you would have imagined some new disease after I shot down the first one.	111
189	Not only was there a gut tuck, nose tuck, and arse tuck, but her new, fake norks stick out like nuts on a mutt.	111
190	So are we gonna spend the rest of eternity in a lake of fire while pointy-tailed demons poke at us with sticks?	111
191	Great thing about assigning Taub obviously fraudulent lab work is you get to watch his inner paranoiac at work.	111
192	Eliminates most of her insecurity, she's immune to most advertising and can have honest relationships with men.	111
193	And mom's determination to keep dad away, even as her kid gets sicker and sicker, means she's got more to hide.	111
194	And you can tell Taub that he's gonna get the same treatment as this heavy bag if he doesn't cut this crap out.	111
195	If that caused swelling in his brainstem, that would have led to eventual loss of consciousness and paralysis.	110
196	I gather from the silence that either you all agree with Chase or you're just staring at his emasculated brow.	110
197	But if your get-House-out-of-jail-free experiment blows up in your face, it's not my job to get you out of it.	110
198	Despite the fact that I know there's a gun in here, I'd never find it because you are more devious-- - Clever.	110
199	Although, if you did come, maybe you could swing by the Hunan Palace and get some lo mein and a szechuan beef.	110
200	The way galaxies rotate, the motion of the Universe, it means there's six times more stuff than we can detect.	110
201	I was hoping that your lack of emotion was a symptom of something you could have passed on to your first son.	109
202	Peek-a-boo! Peek-a-boo! How do you keep doing the same thing over and over with the same level of enthusiasm?	109
203	He has Alzheimer's! It's freezing outside, and he's sick! I mean, you don't even know what it is yet, do you?	109
204	Well, if that gift is related to what brought me here, you'll understand if I wanna check the returns policy.	109
205	We have convened the disciplinary committee to decide the appropriate action that should be taken against Dr.	109
206	The facts say you should be suspended, which, from what I understand, would mean a revocation of your parole.	109
207	You were trying to make up time by showering at the hospital because you're too lazy to buy your own shampoo.	109
208	If we had, the patient would have been anesthetized hours ago, thus unable to go all Chris Brown on her ass.	108
209	She has the right to know! It's a medical choice that you turned into an extension of your baggage and hers.	108
210	I haven't even had enough time to eat my own lunch, much less run around trying to recruit nurses for yours.	108
211	Given that Martin Brodeur was scheduled to start but bowed out after taking a shot to the throat in warm-up.	108
212	Chesa, after giving the pics an eye or two, I can confirm that Lauren's surgeries cost her some big bikkies.	108
213	By your own admission, if you give the patient steroids, two of the three outcomes are gonna make him worse.	108
214	Encephalitis makes his brain swell, which causes symptoms that are hard to distinguish from his Alzheimer's.	108
215	And I need a transplant, and they say I don't have much time, so when I heard that you were willing, I just.	108
216	And I'm an idiot for thinking that your addictions were limited to pills, anti-social behavior, and sarcasm.	108
217	And since there's no way that you're doing her without me knowing, it means you were just doing her shampoo.	108
218	[Schuyler Fisk's Waking Life] There's an anchor that's pulling on my heart and it's deep in the water - Hey.	108
219	What, the wiliness with which Foreman ruled out anxiety or his complete wiliness-less-ness before he met me?	108
220	Which is a good thing, because neither GAD nor systemic infection would cause anaphylaxis or tracheal edema.	108
221	You were saying something about how I should, like, uh, swab or-- You're confusing me with the clinic again.	108
222	If the kid's dad died young of melanoma, how come the overprotective mom never took him to a dermatologist?	107
223	Well, even if a neighbor saw us break in and called 911, unless they said we were armed, it's low priority.	107
224	In 8 of 12 months time served we have the discretion to grant parole, Friday the 10th, five days from now.	106
225	If you don't mind paying a fortune in child support for some other guy's kids, no skin cells off my cheek.	106
226	If you'd have seen some of the kitchens or the processing plants I have, you'd cook all your own food too.	106
227	If it was an allergic reaction, the Corticosteroids and Epinephrine would have made him better, not worse.	106
228	And do an upper endoscopy to confirm for Zollinger-Ellison, after mommie dearest has given her permission.	106
229	You don't sleep with the groundskeeper's wife, not unless you're struggling with whether you belong there.	106
230	You have to believe that every parent screws up every child or you were screwed out of a decent childhood.	106
231	Many of our clients have struggled with addiction, and, if you want to get clean, we'll help you do that.	105
232	If you're asking if your job is safe, that depends on what you have to say about the file you're holding.	105
233	One requires hemodialysis, the other a liver transplant, and we couldn't even get the kid a marrow match.	105
234	Now, I love you and all, my brother, but not as much as I love my gang of crazy, roided-out Nazi bitches.	105
235	She'd been helping to make the altar breads that morning, but no hard physical work or repetitive motion.	105
236	He wants me to change my visitation order so he can ask Rachel and my daughter to move out west with him.	105
237	And I suspect that you've spent every minute since this has happened trying to answer that very question.	105
238	And when bad things happen, we should figure out what went wrong, so we can learn from it and correct it.	105
239	when you treat, and he gets better, and doesn't give Bob Cratchit Christmas day off, you owe me a coffee.	105
240	The wife shut down a floral company to stay home and feed him every meal he's had in the last four years.	105
241	Your twisted logic can't hide the fact that tricking a patient into being tested is completely unethical.	105
242	You knew that your patient was at risk for a psychotic break when you brought a scalpel within his reach.	105
243	I'm sure that's true if flag is a euphemism for penis and football is a euphemism for entering a vagina.	104
244	I think we should treat with high-dose, broad-spectrum-- which will kill him if it's a GAD autoimmunity.	104
245	No! No! No! Get the cup! Get the cup! Just drink it! Drink it! No! Grab the cup! Hands behind your back.	104
246	So when I see symptoms magically show up right when you need them-- And I was your boss for seven years.	104
247	And although his kids are old enough to want daddy dead, they're still to young to do anything about it.	104
248	Why a man in your position, with your abilities, is incapable of shaking the impulse to act like an ass.	104
249	The place'll be a madhouse, especially since it's two miles from the Rubio fight at the exact same time.	104
250	Those consultants in my office are only costing the hospital 100 bucks every minute I keep them waiting.	104
251	I've decided that I would be doing this hospital a disservice if I did anything to change that process.	103
252	I treated an inmate once with similar symptoms after he tried to poison his cellmate with chlorine gas.	103
253	Halve the clinic hours that you recently doubled and double the hooker budget that you recently halved.	103
254	He told me had a few glasses of wine, and that he shouldn't do it, but he also said that you were good.	103
255	Coworker whom you've known for almost ten years who nearly died and who's still scared he may not walk.	103
256	A patient of mine has a pair of tickets he can't use, and obviously you're under hoe and office arrest.	103
257	You know, for someone who asks as many favors as you do, you sure don't make any effort to win me over.	103
258	It's a genetic condition characterized by kidney failure, bronchial myomas, Mees' lines, and deafness.	102
259	I'm not lost I'm just looking for the prince and I'm taking it one step at a time and I'm getting by  	102
260	If it's not poison, it's most likely atrial fibrillation brought on by hyperthyroidism or sleep apnea.	102
261	So you just ran away, lived with friends, and partied with guys that you knew your parents would hate.	102
262	But if you actually liked boring, you would have figured that out in fifth grade, when you were bored.	102
263	[Fink's Yesterday Was Hard On All of Us] Where do we go from here and is it real or just It's working.	102
264	Arrhythmia could easily have caused the collapse that landed Father Teresa in here in the first place.	102
265	This is about reclaiming stolen property! Loyalty to real estate is stupid, because loyalty is stupid.	102
266	Surgeons had the recipient on the table when they realized the lungs had increased airway resistance.	101
267	House liked poking ant hills with a stick when he was a kid, and now he wants to do the same with us.	101
268	Foreman, members of the committee, thank you for giving me this opportunity to speak to you today, I.	101
269	When she opened the Magic 8 Ball, that triggered a switch to a personality with a strawberry allergy.	101
270	The Patuxent River Naval Air Station near D.C. was commissioned in 1943 by John McCain's grandfather.	101
271	You guys better fire her for insubordination, 'cause she went rogue, and my patient is now in a coma.	101
272	Sorry to mess with your world view, but I'm not messed up, so my parents couldn't have messed me up.	100
273	A vitamin K deficiency or scurvy could explain bleeding problems, and pregnancy could exacerbate it.	100
274	That voice in the hall that none of us have any reason to be listening to is not surprisingly wrong.	100
275	Sure, ask her, and when she refuses to tell you anything, start her on Ceftriaxone for pneumococcus.	100
276	You're not working for House anymore, which means you no longer have him to blame if you get caught.	100
277	You know the minute you recommend firing anyone, they start discussing how big a bonus to give them.	100
278	You were pressuring your team into coming up with unsafe medical ideas just to get out of that room.	100
279	Lying, neglecting responsibilities, and you can't stop, no matter how devastating the consequences.	99
280	If you ever hear me mention anything about wanting kids, please feel free to punch me in the liver.	99
281	If you're a match, but to increase our odds, we'd like to get your friends and faly tested as well.	99
282	Now, usually with hyperviscosity syndrome, it's caused by an elevated blood count or protein count.	99
283	She and her mom mentioned a trip they took to Florida a couple years ago-- what about dengue fever?	99
284	But he's not in prison, and it's kind of hard to gas a guy unless you can seal him in a room first.	99
285	But that'd be redundant, when I have an angry black guy waiting for me to drop the soap right here.	99
286	And only you have dimples, which are adorable, but they're also an x-linked dominant genetic trait.	99
287	And, if you can honestly say that you don't like me, you don't have fun with me, I can accept that.	99
288	Maybe she likes the sound of my voice, which is weird because I have no genetic connection to her.	98
289	Sometimes, the best way to connect with someone is stop thinking about them and focus on yourself.	98
290	Our patient now has a mass in his neck, and his body temp's been rising over the last three hours.	98
291	I knew you'd move it somewhere outside your apartment until you were certain I'd given up looking.	98
292	I need you to solve this, and I need you to do it without making me look like I can't control you.	98
293	I consider these grounds to be a holy place, and I would ask you to observe them with due decorum.	98
294	He means it's not lemierre's, but it's still an infection, which is why it's spreading so rapidly.	98
295	And if it's me, I need to talk to a stockbroker and anyone from the Kennedy family, in that order.	98
296	Because no matter how much you wanted to believe in this chaste romance, you didn't buy it either.	98
297	Which is why Taub is idiotic to study them, and you're idiotic to attach any significance to them.	98
298	You hold her hand, get the sister to beg, stick your fingers in your ears, pretend you can't hear.	98
299	You just said you wanted to increase the steroids, and now you want to just-- - I changed my mind.	98
300	Much as I'd like to kill you by dangerously lowering your blood sugar, murder violates my parole.	97
301	So now you're preparing a Powerpoint presentation to keep her in your garden of earthly delights.	97
302	Running away from home is a time-honored tradition, but you're not doing it to flee your parents.	97
303	I assume you're interpreting my actions in the best possible light 'cause you didn't get the job?	97
304	I can't justify buying video games and private schools when other people's children are starving.	97
305	He said, I've been working at this hospital for 15 years and I'm taking self-improvement classes.	97
